12-29-2020,15:35:58,Gulf Standard Time,ITF,20343785230709,0,12-29-2020,15:35:58,,
12-29-2020,15:35:32,Gulf Standard Time,ITF,90207402207089,0,12-29-2020,15:35:32,,
12-29-2020,15:29:34,Gulf Standard Time,ITF,80464109201189,0,12-29-2020,15:29:34,,
12-29-2020,15:29:30,Gulf Standard Time,ITF,90479978201189,0,12-29-2020,15:29:30,,
12-29-2020,15:29:26,Gulf Standard Time,ITF,80464109201189,0,12-29-2020,15:29:26,,
12-29-2020,15:29:21,Gulf Standard Time,ITF,00464127155059,0,12-29-2020,15:29:21,,
12-29-2020,15:29:18,Gulf Standard Time,ITF,20464145138679,0,12-29-2020,15:29:18,,
12-29-2020,15:29:13,Gulf Standard Time,ITF,30440309201189,0,12-29-2020,15:29:13,,
12-29-2020,15:29:08,Gulf Standard Time,ITF,20440319155059,0,12-29-2020,15:29:08,,
12-29-2020,15:28:45,Gulf Standard Time,ITF,70462511222079,0,12-29-2020,15:28:45,,
12-29-2020,15:28:17,Gulf Standard Time,ITF,20462599222079,0,12-29-2020,15:28:17,,
12-29-2020,15:28:12,Gulf Standard Time,ITF,30361910118639,0,12-29-2020,15:28:12,,
12-29-2020,15:27:56,Gulf Standard Time,ITF,20440828177969,0,12-29-2020,15:27:56,,
12-29-2020,15:27:39,Gulf Standard Time,ITF,50440803177969,0,12-29-2020,15:27:39,,
12-29-2020,15:27:33,Gulf Standard Time,ITF,60440794177969,0,12-29-2020,15:27:33,,
12-29-2020,15:27:25,Gulf Standard Time,ITF,70440816177969,0,12-29-2020,15:27:25,,
12-29-2020,15:26:23,Gulf Standard Time,ITF,00452129215769,0,12-29-2020,15:26:23,,
12-29-2020,15:25:50,Gulf Standard Time,ITF,80387615212409,0,12-29-2020,15:25:50,,
12-29-2020,15:25:41,Gulf Standard Time,ITF,60248418153469,0,12-29-2020,15:25:41,,
12-29-2020,15:25:32,Gulf Standard Time,ITF,60193128189299,0,12-29-2020,15:25:32,,
12-29-2020,15:25:21,Gulf Standard Time,ITF,30193163195899,0,12-29-2020,15:25:21,,
12-29-2020,15:24:38,Gulf Standard Time,ITF,70471172215769,0,12-29-2020,15:24:38,,
12-29-2020,15:24:03,Gulf Standard Time,ITF,20436888226659,0,12-29-2020,15:24:03,,
12-29-2020,15:22:13,Gulf Standard Time,ITF,30407814226029,0,12-29-2020,15:22:13,,
12-29-2020,15:21:51,Gulf Standard Time,ITF,00141401189379,0,12-29-2020,15:21:51,,
12-29-2020,15:20:53,Gulf Standard Time,ITF,90202268220929,0,12-29-2020,15:20:53,,
12-29-2020,15:20:44,Gulf Standard Time,ITF,70233416213459,0,12-29-2020,15:20:44,,
12-29-2020,15:20:38,Gulf Standard Time,ITF,30335898166429,0,12-29-2020,15:20:38,,
12-29-2020,15:20:23,Gulf Standard Time,ITF,30233418126329,0,12-29-2020,15:20:23,,
12-29-2020,15:20:13,Gulf Standard Time,ITF,30293898225169,0,12-29-2020,15:20:13,,
12-29-2020,15:20:06,Gulf Standard Time,ITF,60393486168249,0,12-29-2020,15:20:06,,
12-29-2020,15:19:58,Gulf Standard Time,ITF,80233430228069,0,12-29-2020,15:19:58,,
12-29-2020,15:19:42,Gulf Standard Time,ITF,90341170226769,0,12-29-2020,15:19:42,,
12-29-2020,15:19:27,Gulf Standard Time,ITF,10346831226769,0,12-29-2020,15:19:27,,
12-29-2020,15:19:18,Gulf Standard Time,ITF,80233430228069,0,12-29-2020,15:19:18,,
12-29-2020,15:19:01,Gulf Standard Time,ITF,00309829228069,0,12-29-2020,15:19:01,,
12-29-2020,15:18:51,Gulf Standard Time,ITF,50387259171039,0,12-29-2020,15:18:51,,
12-29-2020,15:18:12,Gulf Standard Time,ITF,60415351231389,0,12-29-2020,15:18:12,,
12-29-2020,15:17:59,Gulf Standard Time,ITF,10339171191979,0,12-29-2020,15:17:59,,
12-29-2020,15:17:31,Gulf Standard Time,ITF,20343648205359,0,12-29-2020,15:17:31,,
12-29-2020,15:17:23,Gulf Standard Time,ITF,40449168206159,0,12-29-2020,15:17:23,,
12-29-2020,15:17:12,Gulf Standard Time,ITF,80343650205359,0,12-29-2020,15:17:12,,
12-29-2020,15:16:52,Gulf Standard Time,ITF,30286416230899,0,12-29-2020,15:16:52,,
12-29-2020,15:16:47,Gulf Standard Time,ITF,00361978205359,0,12-29-2020,15:16:47,,
12-29-2020,15:16:40,Gulf Standard Time,ITF,90286423205359,0,12-29-2020,15:16:40,,
12-29-2020,15:16:35,Gulf Standard Time,ITF,50286420205359,0,12-29-2020,15:16:35,,
12-29-2020,15:16:23,Gulf Standard Time,ITF,80343650205359,0,12-29-2020,15:16:23,,
12-29-2020,15:16:14,Gulf Standard Time,ITF,90286418205359,0,12-29-2020,15:16:14,,
12-29-2020,15:16:03,Gulf Standard Time,ITF,10368875205359,0,12-29-2020,15:16:03,,
12-29-2020,15:15:51,Gulf Standard Time,ITF,60449191221959,0,12-29-2020,15:15:51,,
12-29-2020,15:15:30,Gulf Standard Time,ITF,50175276221909,0,12-29-2020,15:15:30,,
12-29-2020,15:15:23,Gulf Standard Time,ITF,50175276221909,0,12-29-2020,15:15:23,,
12-29-2020,15:15:10,Gulf Standard Time,ITF,70101166163829,0,12-29-2020,15:15:10,,
12-29-2020,15:15:06,Gulf Standard Time,ITF,10256750230899,0,12-29-2020,15:15:06,,
12-29-2020,15:14:57,Gulf Standard Time,ITF,40256744230899,0,12-29-2020,15:14:57,,
12-29-2020,15:14:50,Gulf Standard Time,ITF,10256750230899,0,12-29-2020,15:14:50,,
12-29-2020,15:14:42,Gulf Standard Time,ITF,90256746230899,0,12-29-2020,15:14:42,,
12-29-2020,15:14:26,Gulf Standard Time,ITF,90256746205359,0,12-29-2020,15:14:26,,
12-29-2020,15:14:23,Gulf Standard Time,ITF,90256746205359,0,12-29-2020,15:14:23,,
12-29-2020,15:14:10,Gulf Standard Time,ITF,70391123189149,0,12-29-2020,15:14:10,,
12-29-2020,15:13:54,Gulf Standard Time,ITF,10391121189149,0,12-29-2020,15:13:54,,
12-29-2020,15:13:45,Gulf Standard Time,ITF,90391122189149,0,12-29-2020,15:13:45,,
12-29-2020,15:13:18,Gulf Standard Time,ITF,00437266215879,0,12-29-2020,15:13:18,,
12-29-2020,15:13:13,Gulf Standard Time,ITF,215879,0,12-29-2020,15:13:13,,
12-29-2020,15:12:56,Gulf Standard Time,ITF,10324546205359,0,12-29-2020,15:12:56,,
12-29-2020,15:12:53,Gulf Standard Time,ITF,20324541205359,0,12-29-2020,15:12:53,,
12-29-2020,15:12:51,Gulf Standard Time,ITF,20324541205359,0,12-29-2020,15:12:51,,
12-29-2020,15:12:45,Gulf Standard Time,ITF,90324547205359,0,12-29-2020,15:12:45,,
12-29-2020,15:12:35,Gulf Standard Time,ITF,00462864221179,0,12-29-2020,15:12:35,,
12-29-2020,15:12:25,Gulf Standard Time,ITF,00462878221179,0,12-29-2020,15:12:25,,
12-29-2020,15:12:21,Gulf Standard Time,ITF,00462864221179,0,12-29-2020,15:12:21,,
12-29-2020,15:12:15,Gulf Standard Time,ITF,20324541205359,0,12-29-2020,15:12:15,,
12-29-2020,15:12:03,Gulf Standard Time,ITF,10462241221529,0,12-29-2020,15:12:03,,
12-29-2020,15:11:35,Gulf Standard Time,ITF,40449168206159,0,12-29-2020,15:11:35,,
12-29-2020,15:11:28,Gulf Standard Time,ITF,10329898205359,0,12-29-2020,15:11:28,,
12-29-2020,15:10:59,Gulf Standard Time,ITF,70292095205359,0,12-29-2020,15:10:59,,
12-29-2020,15:10:46,Gulf Standard Time,ITF,10292098205359,0,12-29-2020,15:10:46,,
12-29-2020,15:10:34,Gulf Standard Time,ITF,10462236221179,0,12-29-2020,15:10:34,,
12-29-2020,15:10:23,Gulf Standard Time,ITF,30467959221179,0,12-29-2020,15:10:23,,
12-29-2020,15:10:14,Gulf Standard Time,ITF,10292098205359,0,12-29-2020,15:10:14,,
12-29-2020,15:09:44,Gulf Standard Time,ITF,20449206209229,0,12-29-2020,15:09:44,,
12-29-2020,15:09:35,Gulf Standard Time,ITF,90099054209229,0,12-29-2020,15:09:35,,
12-29-2020,15:09:15,Gulf Standard Time,ITF,80323303125889,0,12-29-2020,15:09:15,,
12-29-2020,15:08:57,Gulf Standard Time,ITF,10464382221959,0,12-29-2020,15:08:57,,
12-29-2020,15:08:46,Gulf Standard Time,ITF,20471805201189,0,12-29-2020,15:08:46,,
12-29-2020,15:07:44,Gulf Standard Time,ITF,30455635231679,0,12-29-2020,15:07:44,,
12-29-2020,15:07:33,Gulf Standard Time,ITF,90471171189379,0,12-29-2020,15:07:33,,
12-29-2020,15:07:09,Gulf Standard Time,ITF,20469586194269,0,12-29-2020,15:07:09,,
12-29-2020,15:07:06,Gulf Standard Time,ITF,10467658138679,0,12-29-2020,15:07:06,,
12-29-2020,15:06:54,Gulf Standard Time,ITF,50316672201189,0,12-29-2020,15:06:54,,
12-29-2020,15:06:45,Gulf Standard Time,ITF,80485395225189,0,12-29-2020,15:06:45,,
12-29-2020,15:06:38,Gulf Standard Time,ITF,2608139849,0,12-29-2020,15:06:38,,
12-29-2020,15:06:33,Gulf Standard Time,ITF,50412602220979,0,12-29-2020,15:06:33,,
12-29-2020,15:06:26,Gulf Standard Time,ITF,50443514138679,0,12-29-2020,15:06:26,,
12-29-2020,15:06:06,Gulf Standard Time,ITF,80389073227039,0,12-29-2020,15:06:06,,
12-29-2020,15:05:53,Gulf Standard Time,ITF,00412548139849,0,12-29-2020,15:05:53,,
12-29-2020,15:05:29,Gulf Standard Time,ITF,50392901201189,0,12-29-2020,15:05:29,,
12-29-2020,15:05:26,Gulf Standard Time,ITF,30392898201189,0,12-29-2020,15:05:26,,
12-29-2020,15:05:23,Gulf Standard Time,ITF,50392897201189,0,12-29-2020,15:05:23,,
12-29-2020,15:05:06,Gulf Standard Time,ITF,70469193201189,0,12-29-2020,15:05:06,,
12-29-2020,15:05:03,Gulf Standard Time,ITF,50451165232769,0,12-29-2020,15:05:03,,
12-29-2020,15:04:58,Gulf Standard Time,ITF,40451161232769,0,12-29-2020,15:04:58,,
12-29-2020,15:04:45,Gulf Standard Time,ITF,00469196201189,0,12-29-2020,15:04:45,,
12-29-2020,15:04:34,Gulf Standard Time,ITF,70459556179389,0,12-29-2020,15:04:34,,
12-29-2020,15:04:17,Gulf Standard Time,ITF,30357220201189,0,12-29-2020,15:04:17,,
12-29-2020,15:03:47,Gulf Standard Time,ITF,30480357231679,0,12-29-2020,15:03:47,,
12-29-2020,15:03:35,Gulf Standard Time,ITF,20420241222429,0,12-29-2020,15:03:35,,
12-29-2020,15:03:11,Gulf Standard Time,ITF,30212675205619,0,12-29-2020,15:03:11,,
12-29-2020,15:02:59,Gulf Standard Time,ITF,20052187223609,0,12-29-2020,15:02:59,,
12-29-2020,15:02:46,Gulf Standard Time,ITF,40423941124659,0,12-29-2020,15:02:46,,
12-29-2020,15:02:35,Gulf Standard Time,ITF,83235110190259,0,12-29-2020,15:02:35,,
12-29-2020,15:02:12,Gulf Standard Time,ITF,10482574124659,0,12-29-2020,15:02:12,,
12-29-2020,15:02:06,Gulf Standard Time,ITF,30423932124659,0,12-29-2020,15:02:06,,
12-29-2020,15:01:57,Gulf Standard Time,ITF,90445931124659,0,12-29-2020,15:01:57,,
12-29-2020,15:01:45,Gulf Standard Time,ITF,00450031124659,0,12-29-2020,15:01:45,,
12-29-2020,15:01:40,Gulf Standard Time,ITF,30497089124659,0,12-29-2020,15:01:40,,
12-29-2020,15:01:24,Gulf Standard Time,UPC_E,06406404,0,12-29-2020,15:01:24,,
12-29-2020,15:01:18,Gulf Standard Time,ITF,50426835221119,0,12-29-2020,15:01:18,,
12-29-2020,15:01:03,Gulf Standard Time,ITF,10482140221119,0,12-29-2020,15:01:03,,
12-29-2020,15:00:52,Gulf Standard Time,ITF,70426815221119,0,12-29-2020,15:00:52,,
12-29-2020,15:00:43,Gulf Standard Time,ITF,80418768231679,0,12-29-2020,15:00:43,,
12-29-2020,15:00:37,Gulf Standard Time,ITF,50426802124659,0,12-29-2020,15:00:37,,
12-29-2020,15:00:00,Gulf Standard Time,ITF,60348130230799,0,12-29-2020,15:00:00,,
12-29-2020,14:59:23,Gulf Standard Time,ITF,20314071153469,0,12-29-2020,14:59:23,,
12-29-2020,14:59:18,Gulf Standard Time,ITF,20314071153469,0,12-29-2020,14:59:18,,
12-29-2020,14:59:04,Gulf Standard Time,ITF,30491515222809,0,12-29-2020,14:59:04,,
12-29-2020,14:58:56,Gulf Standard Time,ITF,50245415224379,0,12-29-2020,14:58:56,,
12-29-2020,14:58:47,Gulf Standard Time,ITF,40245411224379,0,12-29-2020,14:58:47,,
12-29-2020,14:58:41,Gulf Standard Time,ITF,10462057224379,0,12-29-2020,14:58:41,,
12-29-2020,14:56:52,Gulf Standard Time,ITF,10457999225169,0,12-29-2020,14:56:52,,
12-29-2020,14:56:17,Gulf Standard Time,ITF,50441398223219,0,12-29-2020,14:56:17,,
12-29-2020,14:56:08,Gulf Standard Time,ITF,00439454219129,0,12-29-2020,14:56:08,,
12-29-2020,14:55:47,Gulf Standard Time,ITF,90432231223219,0,12-29-2020,14:55:47,,
12-29-2020,14:55:21,Gulf Standard Time,ITF,60405724171189,0,12-29-2020,14:55:21,,
12-29-2020,14:55:05,Gulf Standard Time,ITF,20440871177969,0,12-29-2020,14:55:05,,
12-29-2020,14:54:53,Gulf Standard Time,ITF,50470003226839,0,12-29-2020,14:54:53,,
12-29-2020,14:54:38,Gulf Standard Time,ITF,00325711144129,0,12-29-2020,14:54:38,,
12-29-2020,14:54:27,Gulf Standard Time,ITF,10325471144129,0,12-29-2020,14:54:27,,
12-29-2020,14:54:16,Gulf Standard Time,ITF,00325711144129,0,12-29-2020,14:54:16,,
12-29-2020,14:53:36,Gulf Standard Time,ITF,90423019177969,0,12-29-2020,14:53:36,,
12-29-2020,14:53:27,Gulf Standard Time,ITF,90440858144129,0,12-29-2020,14:53:27,,
12-29-2020,14:53:03,Gulf Standard Time,ITF,50487758144129,0,12-29-2020,14:53:03,,
12-29-2020,14:52:26,Gulf Standard Time,ITF,80322657109379,0,12-29-2020,14:52:26,,
12-29-2020,14:52:20,Gulf Standard Time,ITF,30345595144129,0,12-29-2020,14:52:20,,
12-29-2020,14:52:03,Gulf Standard Time,ITF,222179,0,12-29-2020,14:52:03,,
12-29-2020,14:51:53,Gulf Standard Time,ITF,90349538164189,0,12-29-2020,14:51:53,,
12-29-2020,14:51:49,Gulf Standard Time,ITF,90349538164189,0,12-29-2020,14:51:49,,
12-29-2020,14:51:31,Gulf Standard Time,ITF,80435249109379,0,12-29-2020,14:51:31,,
12-29-2020,14:51:27,Gulf Standard Time,ITF,80435249109379,0,12-29-2020,14:51:27,,
12-29-2020,14:51:23,Gulf Standard Time,ITF,40437797177789,0,12-29-2020,14:51:23,,
12-29-2020,14:51:20,Gulf Standard Time,ITF,70437673144129,0,12-29-2020,14:51:20,,
12-29-2020,14:51:15,Gulf Standard Time,ITF,40437679177789,0,12-29-2020,14:51:15,,
12-29-2020,14:51:01,Gulf Standard Time,ITF,90464279177789,0,12-29-2020,14:51:01,,
12-29-2020,14:50:46,Gulf Standard Time,ITF,90437629215209,0,12-29-2020,14:50:46,,
12-29-2020,14:49:13,Gulf Standard Time,ITF,50240502230509,0,12-29-2020,14:49:13,,
12-29-2020,14:49:04,Gulf Standard Time,ITF,70303876230769,0,12-29-2020,14:49:04,,
12-29-2020,14:47:22,Gulf Standard Time,ITF,80327438200479,0,12-29-2020,14:47:22,,
12-29-2020,14:46:33,Gulf Standard Time,ITF,20328978211439,0,12-29-2020,14:46:33,,
12-29-2020,14:46:25,Gulf Standard Time,ITF,30349503224379,0,12-29-2020,14:46:25,,
12-29-2020,14:46:18,Gulf Standard Time,ITF,20344775224379,0,12-29-2020,14:46:18,,
12-29-2020,14:45:51,Gulf Standard Time,ITF,30197260167789,0,12-29-2020,14:45:51,,
12-29-2020,14:45:41,Gulf Standard Time,ITF,20159522191979,0,12-29-2020,14:45:41,,
12-29-2020,14:45:34,Gulf Standard Time,ITF,60159520191979,0,12-29-2020,14:45:34,,
12-29-2020,14:45:19,Gulf Standard Time,ITF,80349505224379,0,12-29-2020,14:45:19,,
12-29-2020,14:45:10,Gulf Standard Time,ITF,00427309120119,0,12-29-2020,14:45:10,,
12-29-2020,14:44:53,Gulf Standard Time,EAN_13,4229582800204,0,12-29-2020,14:44:53,,
12-29-2020,14:44:32,Gulf Standard Time,ITF,30458931222429,0,12-29-2020,14:44:32,,
12-29-2020,14:44:20,Gulf Standard Time,ITF,20427313224379,0,12-29-2020,14:44:20,,
12-29-2020,14:44:12,Gulf Standard Time,ITF,70433364224379,0,12-29-2020,14:44:12,,
12-29-2020,14:43:43,Gulf Standard Time,ITF,50468694222429,0,12-29-2020,14:43:43,,
12-29-2020,14:43:25,Gulf Standard Time,ITF,60447347225189,0,12-29-2020,14:43:25,,
12-29-2020,14:43:19,Gulf Standard Time,ITF,60447347225189,0,12-29-2020,14:43:19,,
12-29-2020,14:43:06,Gulf Standard Time,ITF,00455627231679,0,12-29-2020,14:43:06,,
12-29-2020,14:42:52,Gulf Standard Time,ITF,80455633231679,0,12-29-2020,14:42:52,,
12-29-2020,14:42:43,Gulf Standard Time,ITF,50439395222429,0,12-29-2020,14:42:43,,
12-29-2020,14:42:37,Gulf Standard Time,ITF,10465471222429,0,12-29-2020,14:42:37,,
12-29-2020,14:42:29,Gulf Standard Time,ITF,10465471222429,0,12-29-2020,14:42:29,,
12-29-2020,14:42:25,Gulf Standard Time,ITF,10465471222429,0,12-29-2020,14:42:25,,
12-29-2020,14:42:19,Gulf Standard Time,ITF,50429626219409,0,12-29-2020,14:42:19,,
12-29-2020,14:42:08,Gulf Standard Time,ITF,30447344225189,0,12-29-2020,14:42:08,,
12-29-2020,14:42:02,Gulf Standard Time,ITF,40489423231679,0,12-29-2020,14:42:02,,
12-29-2020,14:41:53,Gulf Standard Time,ITF,30447344225189,0,12-29-2020,14:41:53,,
12-29-2020,14:41:46,Gulf Standard Time,ITF,60489422231679,0,12-29-2020,14:41:46,,
12-29-2020,14:41:35,Gulf Standard Time,ITF,60353367219409,0,12-29-2020,14:41:35,,
12-29-2020,14:41:26,Gulf Standard Time,ITF,00447350225189,0,12-29-2020,14:41:26,,
12-29-2020,14:40:42,Gulf Standard Time,ITF,00447350225189,0,12-29-2020,14:40:42,,
12-29-2020,14:40:28,Gulf Standard Time,ITF,10422882219409,0,12-29-2020,14:40:28,,
12-29-2020,14:40:20,Gulf Standard Time,ITF,20456999219409,0,12-29-2020,14:40:20,,
12-29-2020,14:39:53,Gulf Standard Time,ITF,80357878219009,0,12-29-2020,14:39:53,,
12-29-2020,14:39:37,Gulf Standard Time,ITF,40446829153299,0,12-29-2020,14:39:37,,
